CODMUN;municipio;UF;CODREG;CODPRE;prestadora;Sigla;Abrangencia;Natureza;servico;IN003;IN026;IN027;IN004;IN005;IN006;IN012;IN029;IN007;IN008;IN030;IN031;IN032;IN033;IN034;IN035;IN036;IN037;IN038;IN039;IN040;IN041;IN042;IN054;IN018;IN019;IN102;IN048;IN002;IN045;IN101;IN060;IN055;IN023;IN001;IN043;IN011;IN009;IN010;IN044;IN057;IN052;IN025;IN053;IN014;IN017;IN022;IN058;IN020;IN028;IN013;IN049;IN050;IN051;IN056;IN024;IN047;IN015;IN016;IN046;IN021;IN059;IN071;IN072;IN073;IN074;IN077;IN082;IN083;IN079;IN075;IN080;IN076;IN085;IN084;IN061;IN062;IN063;IN064;IN068;IN065;IN069;IN066;IN067
220285;Coronel José Dias;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;4,26;3,50;509,34;2,49;2,49;;58,47;3,25;43,59;128.718,87;140,59;46,84;74,56;0,00;0,00;33,32;53,03;31,42;10,84;0,00;94,06;;5,94;147,49;1,59;476,54;473,40;1,33;758,50;1,33;61,15;0,50;53,46;97,49;1,01;94,26;100,00;99,93;54,21;98,55;0,00;55,01;17,91;9,34;9,21;12,11;117,41;1,48;6,05;71,37;28,63;44,99;31,74;252,70;;;;;;;;;;;;;;;;10,00;0,00;10,00;0,00;10,00;0,00;;;;;;;;;
220290;Corrente;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;2,80;2,01;317,61;2,62;2,79;1,91;93,46;9,74;47,83;111.251,45;76,64;40,24;51,18;0,00;0,00;52,50;66,78;19,16;5,24;0,00;79,90;13,43;6,67;348,94;13,99;524,52;484,67;1,62;667,14;1,94;92,56;0,50;80,17;97,50;1,07;91,51;0,00;56,08;31,18;50,91;0,00;61,25;19,74;11,67;10,45;12,74;127,35;0,62;5,85;66,87;33,13;38,75;37,64;260,56;14,97;24,24;24,24;23,80;99,26;23,62;6,49;0,05;;;;;;0,00;;17,50;0,00;17,50;28,57;17,50;19,05;;;;;;;;;
220300;Cristalândia do Piauí;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;4,88;3,92;564,10;2,85;2,85;;58,36;14,27;69,01;112.028,90;137,65;101,25;118,26;0,00;0,00;73,56;85,91;9,31;0,00;0,00;94,48;;5,52;423,81;3,50;231,18;224,18;3,82;270,00;3,82;54,94;0,59;33,05;87,89;1,03;93,77;0,00;69,45;24,45;45,72;0,00;53,47;19,13;10,23;6,83;11,98;102,39;0,39;5,70;62,64;37,36;46,53;33,91;301,77;;;;;;;;;;;;;;;;20,83;0,00;20,83;0,00;20,83;20,00;;;;;;;;;
220310;Cristino Castro;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;2,55;1,80;271,48;2,59;2,59;;101,32;-9,26;45,33;103.527,48;69,59;36,35;44,74;0,00;0,00;52,24;64,29;25,61;0,00;0,00;94,74;;5,26;391,73;3,69;593,17;572,85;1,42;730,00;1,42;118,86;0,47;77,18;97,50;1,04;93,45;0,00;76,34;34,05;62,41;0,00;54,56;19,94;10,88;8,93;12,57;104,21;0,62;5,82;63,04;36,96;45,44;39,75;308,40;;;;;;;;;;;;;;;;48,33;0,00;48,33;0,00;48,33;17,24;;;;;;;;;
220320;Curimatá;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;3,50;2,64;387,54;2,71;2,71;;77,30;-0,96;44,38;99.717,41;97,68;36,69;57,42;0,00;0,00;37,56;58,78;12,49;21,99;0,00;94,77;;5,23;273,55;6,26;437,77;428,19;1,49;685,12;1,49;85,15;0,58;85,85;97,50;1,02;94,65;0,00;72,80;32,49;62,33;0,00;52,13;21,16;10,56;9,04;12,22;114,32;0,33;9,19;60,29;39,71;47,87;27,39;326,05;;;;;;;;;;;;;;;;17,50;0,00;17,50;4,76;17,50;0,00;;;;;;;;;
220327;Curral Novo do Piauí;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;3,87;3,05;391,17;2,46;2,46;;63,50;19,59;24,97;;123,99;10,65;39,33;0,00;0,00;8,59;31,72;52,24;10,95;0,00;98,04;;1,96;300,85;;;;;;;54,50;0,45;31,16;97,50;1,01;95,68;0,00;98,91;44,98;83,04;0,00;54,16;14,60;7,91;6,64;10,69;82,45;2,58;9,65;73,23;26,77;45,84;17,12;221,20;;;;;;;;;;;;;;;;0,00;;0,00;;0,00;;;;;;;;;;
220330;Demerval Lobão;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;2,57;1,74;254,50;2,67;2,67;;104,04;4,03;38,43;169.589,60;64,91;26,56;36,94;0,00;0,00;40,92;56,90;31,43;1,23;0,00;92,61;;7,39;357,02;3,48;1.171,06;1.153,08;0,62;1.628,40;0,62;111,46;0,48;95,79;97,50;1,02;94,72;10,70;89,73;34,34;66,09;0,00;51,96;19,99;10,38;7,66;12,22;116,98;0,70;6,56;61,13;38,87;48,04;39,37;320,56;;;;;;;;;;;;;;;;261,67;0,64;261,67;2,55;261,67;2,55;;;;;;;;;
220335;Dirceu Arcoverde;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;3,23;2,49;329,43;2,27;2,27;;70,32;-1,49;28,89;;109,57;7,80;41,08;0,00;0,00;7,12;37,50;41,81;14,43;0,00;91,53;;8,47;262,57;;294,58;288,50;;;;80,37;0,50;36,67;97,49;1,02;95,16;100,00;96,31;44,59;81,36;0,00;54,80;15,41;7,97;6,78;11,03;85,16;1,48;5,36;75,82;24,18;45,20;29,58;220,80;;;;;;;;;;;;;;;;0,00;;0,00;;0,00;;;;;;;;;;
220340;Dom Expedito Lopes;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;3,60;2,79;416,31;2,70;2,70;;74,93;-2,85;44,58;108.676,41;103,42;58,31;59,50;0,00;0,00;56,38;57,53;36,33;0,00;0,00;97,10;;2,90;106,05;3,06;453,73;449,97;2,18;463,00;2,18;81,36;0,60;65,67;97,50;1,01;93,45;0,00;99,82;65,10;88,26;0,00;73,76;14,32;10,56;9,34;12,43;119,78;1,47;5,11;86,85;13,15;26,24;21,34;124,55;;;;;;;;;;;;;;;;0,00;;0,00;;0,00;;;;;;;;;;
220342;Domingos Mourão;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;3,47;2,75;405,53;2,15;2,15;;62,15;-35,35;64,45;115.900,29;127,67;85,86;103,70;0,00;0,00;67,25;81,22;12,45;0,00;0,00;93,17;;6,83;131,30;1,21;351,86;347,31;2,38;425,00;2,38;93,39;0,56;30,23;97,51;1,01;89,76;0,00;96,07;41,68;80,99;0,00;51,46;18,10;9,31;7,93;12,29;117,19;0,41;10,72;67,90;32,10;48,54;21,76;292,59;;;;;;;;;;;;;;;;56,67;0,00;56,67;0,00;56,67;2,94;;;;;;;;;
220350;Elesbão Veloso;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;2,55;1,71;244,13;2,71;2,71;;106,54;-2,74;40,94;136.528,34;63,07;26,90;38,42;0,00;0,00;42,65;60,92;28,76;0,07;0,00;94,59;;5,41;70,50;4,29;918,00;904,94;0,77;1.311,33;0,77;119,96;0,49;84,31;97,50;1,01;94,08;68,90;99,88;50,68;93,55;0,00;54,18;18,20;9,86;9,23;11,89;115,36;0,66;11,25;65,34;34,66;45,82;21,10;278,10;;;;;;;;;;;;;;;;0,00;;0,00;;0,00;;;;;;;;;;
220360;Eliseu Martins;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;2,45;1,60;243,95;2,61;2,61;;106,59;1,69;29,96;100.948,66;61,22;18,09;28,11;0,00;0,00;29,55;45,91;42,70;0,00;0,00;90,14;;9,86;312,77;1,55;901,33;886,53;0,73;1.400,50;0,73;121,12;0,50;96,48;97,51;1,02;95,00;0,16;76,44;30,91;59,96;0,00;51,55;22,12;11,40;8,95;12,73;124,67;0,79;12,74;57,53;42,47;48,45;21,47;358,18;;;;;;;;;;;;;;;;33,33;0,00;33,33;0,00;33,33;0,00;;;;;;;;;
220370;Esperantina;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;2,50;1,62;248,21;2,81;2,81;;112,30;4,57;34,40;99.115,82;57,63;23,81;30,64;0,00;0,00;41,32;53,16;18,17;17,30;0,00;93,94;;6,06;89,33;10,29;751,17;741,60;1,05;966,50;1,05;119,10;0,45;68,65;97,50;1,01;94,72;0,00;99,97;66,15;93,31;0,00;70,89;17,96;10,82;10,10;12,78;112,00;0,46;6,71;83,73;16,27;29,11;18,04;147,95;;;;;;;;;;;;;;;;21,67;0,00;21,67;11,54;21,67;7,69;;;;;;;;;
220380;Flores do Piauí;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;2,68;1,86;270,52;2,63;2,63;;98,20;0,01;38,64;98.273,36;70,61;31,09;39,35;0,00;0,00;44,03;55,73;34,70;0,00;0,00;90,37;;9,63;142,41;1,27;651,87;647,53;1,22;825,00;1,22;111,35;0,40;56,99;97,50;1,01;95,52;0,00;98,05;57,19;86,77;0,00;65,91;15,46;10,19;9,06;12,14;125,94;1,27;14,94;78,51;21,49;34,09;9,39;174,45;;;;;;;;;;;;;;;;56,67;0,00;56,67;0,00;56,67;0,00;;;;;;;;;
220390;Floriano;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;4,23;3,33;570,03;2,91;3,05;0,44;68,80;1,17;56,07;128.665,89;114,36;62,27;81,49;0,00;0,00;54,45;71,25;15,33;7,71;0,00;94,02;0,78;5,20;139,97;64,78;316,78;309,93;2,47;414,55;2,55;73,53;0,48;96,19;97,50;1,02;93,15;0,00;99,77;49,85;85,61;0,00;58,23;21,60;12,07;10,36;13,95;148,09;0,72;9,39;67,28;32,72;41,77;26,67;291,25;3,32;3,83;3,83;6,41;100,00;6,41;10,00;0,04;;;;;;0,00;;114,46;3,06;114,46;8,38;114,46;17,55;;;;;;;;;
220400;Francinópolis;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;3,11;2,21;320,01;2,64;2,64;;84,85;-1,64;42,51;96.679,87;83,85;41,60;50,10;0,00;0,00;49,61;59,74;32,52;0,00;0,00;95,12;;4,88;93,65;2,41;505,69;505,48;1,64;609,00;1,64;96,11;0,45;74,82;97,51;1,00;96,51;0,00;95,56;51,73;93,15;0,00;55,54;17,89;9,94;9,68;12,05;110,20;1,07;8,91;67,34;32,66;44,46;21,31;261,62;;;;;;;;;;;;;;;;233,33;5,71;233,33;1,43;233,33;8,57;;;;;;;;;
220410;Francisco Ayres;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;4,00;3,18;454,23;2,77;2,77;;69,17;-0,49;64,34;105.276,80;114,76;91,87;93,02;0,00;0,00;80,06;81,06;13,45;0,00;0,00;97,62;;2,38;46,03;3,04;285,94;278,86;3,54;289,50;3,54;72,81;0,58;61,57;97,51;1,03;95,85;0,00;99,41;74,35;92,89;0,00;80,04;12,13;9,71;9,07;11,92;119,26;0,72;7,23;98,23;1,77;19,96;9,76;81,64;;;;;;;;;;;;;;;;40,00;0,00;40,00;0,00;40,00;12,50;;;;;;;;;
220420;Francisco Santos;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;3,44;2,62;365,85;2,47;2,47;;71,82;-3,48;54,25;149.758,77;106,01;68,66;75,54;0,00;0,00;64,77;71,25;22,70;0,00;0,00;95,25;;4,75;57,99;2,20;574,48;574,03;1,58;632,00;1,58;81,50;0,52;45,15;97,50;1,00;96,08;0,00;99,41;42,20;82,36;0,00;51,24;15,92;8,16;6,76;11,65;83,40;0,83;5,89;73,15;26,85;48,76;37,41;255,49;;;;;;;;;;;;;;;;0,00;;0,00;;0,00;;;;;;;;;;
220430;Fronteiras;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;2,97;2,15;306,94;2,64;2,64;;88,88;-7,10;55,09;76.880,37;81,59;41,55;61,98;0,00;0,00;50,93;75,97;5,26;10,81;0,00;94,78;;5,22;123,62;8,20;329,68;322,06;2,08;491,82;2,08;103,66;0,52;80,25;97,51;1,02;94,40;0,07;90,61;47,44;72,47;0,00;65,47;15,86;9,97;7,97;11,89;108,20;0,16;5,35;78,07;21,93;34,53;27,49;176,93;;;;;;;;;;;;;;;;14,17;0,00;14,17;88,24;14,17;11,76;;;;;;;;;
220440;Gilbués;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;3,63;2,76;407,33;2,60;2,60;;71,55;15,35;46,37;111.167,22;106,36;49,16;64,80;0,00;0,00;46,22;60,93;32,62;0,00;0,00;93,09;;6,91;525,73;2,64;447,93;436,36;1,74;590,50;1,74;67,73;0,54;39,97;69,39;1,03;89,42;0,00;46,11;17,72;34,43;0,00;51,46;22,33;11,49;8,61;12,29;112,55;0,91;6,38;55,07;44,93;48,54;36,08;365,68;;;;;;;;;;;;;;;;16,67;0,00;16,67;0,00;16,67;60,00;;;;;;;;;
220450;Guadalupe;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;3,64;2,73;444,36;2,95;2,95;;81,16;-8,72;59,51;134.715,48;92,38;62,78;73,33;0,00;0,00;67,96;79,38;7,11;6,18;0,00;92,05;;7,95;131,87;8,18;381,92;378,01;2,27;446,07;2,27;97,92;0,55;94,56;98,66;1,01;93,03;0,00;96,46;41,78;77,45;0,00;53,94;23,20;11,87;9,54;13,57;124,63;0,21;17,26;61,70;38,30;46,06;14,87;336,57;;;;;;;;;;;;;;;;15,83;5,26;15,83;10,53;15,83;15,79;;;;;;;;;
220455;Guaribas;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;4,84;3,53;482,38;2,52;2,52;;52,13;18,77;35,15;;140,08;2,65;67,42;0,00;0,00;1,89;48,13;47,23;0,00;0,00;96,20;;3,80;369,04;;;;;;;50,53;0,59;52,26;97,53;1,00;96,23;100,00;88,47;39,46;75,74;0,00;52,09;17,45;9,09;7,78;11,38;99,74;1,83;11,68;65,23;34,77;47,91;17,47;274,81;;;;;;;;;;;;;;;;41,67;16,00;41,67;0,00;41,67;28,00;;;;;;;;;
220460;Hugo Napoleão;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;4,38;3,57;491,71;2,56;2,56;;58,37;-4,20;63,54;105.004,68;139,74;107,58;108,85;0,00;0,00;76,99;77,90;17,41;0,00;0,00;93,99;;6,01;153,40;4,05;274,14;270,56;3,65;277,37;3,65;66,23;0,59;97,48;97,51;1,01;96,12;0,00;95,98;49,08;83,59;0,00;58,72;15,99;9,39;8,28;11,47;100,64;0,76;10,84;71,71;28,29;41,28;16,78;219,90;;;;;;;;;;;;;;;;125,00;0,00;125,00;0,00;125,00;2,67;;;;;;;;;
220465;Ilha Grande;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;5,11;2,60;369,30;2,33;2,33;;45,60;-1,57;36,80;93.574,48;111,39;69,30;80,71;0,00;0,00;62,22;72,46;21,55;0,00;0,00;95,04;;4,96;256,47;6,99;349,69;347,11;2,47;407,25;2,47;77,03;0,53;95,36;97,50;1,01;97,48;0,00;97,96;46,36;84,84;0,00;54,65;18,57;9,67;8,39;11,85;95,78;0,67;11,01;66,98;33,02;45,35;18,85;265,77;;;;;;;;;;;;;;;;203,33;0,00;203,33;20,08;120,00;6,25;;;;;;;;;
220470;Inhuma;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;2,94;2,07;293,68;2,71;2,71;;92,12;-2,31;47,17;134.765,60;76,59;40,58;51,20;0,00;0,00;52,98;66,85;24,65;0,00;0,00;94,25;;5,75;96,50;4,42;686,43;679,30;1,17;866,14;1,17;104,20;0,44;65,96;97,51;1,01;92,79;0,00;99,25;51,04;89,20;0,00;57,22;16,90;9,67;8,70;11,81;112,09;0,82;10,65;69,84;30,16;42,78;18,77;240,27;;;;;;;;;;;;;;;;0,00;;0,00;;0,00;;;;;;;;;;
220480;Ipiranga do Piauí;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;2,95;2,15;301,82;2,55;2,55;;86,46;-0,12;36,80;114.997,84;84,42;35,75;42,56;0,00;0,00;42,35;50,42;42,00;0,00;0,00;96,15;;3,85;152,62;2,38;755,72;754,46;1,11;899,75;1,11;93,43;0,59;64,88;97,50;1,00;95,61;0,00;86,20;32,57;62,69;0,00;51,96;19,32;10,04;7,30;11,67;98,61;0,93;15,57;60,42;39,58;48,04;14,50;305,59;;;;;;;;;;;;;;;;0,00;;0,00;;0,00;;;;;;;;;;
220490;Isaías Coelho;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;3,57;2,62;392,97;2,87;2,87;;80,31;23,89;41,47;86.735,91;91,17;49,93;51,63;0,00;0,00;54,77;56,63;36,38;0,00;0,00;96,46;;3,54;353,19;2,07;389,74;389,25;2,48;403,00;2,48;66,80;0,58;32,70;97,48;1,00;93,24;0,00;88,94;37,88;73,62;0,00;51,45;21,32;10,97;9,08;12,52;125,58;0,96;9,63;58,72;41,28;48,55;27,34;340,68;;;;;;;;;;;;;;;;0,00;;0,00;;0,00;;;;;;;;;;
220500;Itainópolis;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;2,50;1,62;231,46;2,82;2,82;;112,49;-0,92;47,57;95.048,60;57,64;36,15;42,28;0,00;0,00;62,72;73,36;15,33;0,00;0,00;93,88;;6,12;121,58;2,34;559,78;550,59;1,55;654,75;1,55;125,98;0,59;33,77;97,49;1,02;91,33;0,00;94,72;40,95;78,17;0,00;52,39;18,18;9,52;7,87;11,89;129,49;0,28;6,74;65,38;34,62;47,61;37,15;289,29;;;;;;;;;;;;;;;;0,00;;0,00;;0,00;;;;;;;;;;
220510;Itaueira;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;2,32;1,39;202,10;2,78;2,78;;119,73;0,22;17,98;73.267,89;50,18;7,32;15,02;0,00;0,00;14,59;29,93;56,79;0,17;0,00;93,47;;6,53;190,86;2,05;1.211,21;1.201,95;0,41;2.484,50;0,41;136,89;0,43;74,98;97,50;1,01;95,43;0,00;95,30;39,79;74,21;0,00;53,62;18,04;9,67;7,54;12,09;112,94;1,24;7,13;67,03;32,97;46,38;34,63;277,30;;;;;;;;;;;;;;;;36,67;0,00;36,67;0,00;36,67;4,55;;;;;;;;;
220515;Jacobina do Piauí;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;3,83;3,11;421,77;2,16;2,16;;56,44;-12,14;44,84;129.441,19;143,78;52,88;79,44;0,00;0,00;36,78;55,25;34,81;5,17;0,00;95,49;;4,51;94,91;1,50;555,44;546,12;1,22;834,50;1,22;68,68;0,46;45,90;97,54;1,02;92,09;0,00;87,51;39,55;74,77;0,00;52,89;16,67;8,82;7,53;11,32;129,62;1,58;5,32;67,88;32,12;47,11;39,61;262,59;;;;;;;;;;;;;;;;5,83;28,57;5,83;0,00;5,83;42,86;;;;;;;;;
220520;Jaicós;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;4,86;3,92;373,51;2,15;2,15;;44,31;-0,06;57,32;94.322,91;181,93;106,04;129,36;0,00;0,00;58,29;71,11;21,55;3,35;0,00;93,87;;6,13;270,29;7,32;355,14;353,23;2,32;433,25;2,32;50,85;0,59;47,46;97,50;1,01;95,29;0,00;98,03;48,46;85,26;0,00;56,84;11,75;6,37;5,54;7,94;68,70;0,97;11,06;70,83;29,17;43,16;9,82;159,95;;;;;;;;;;;;;;;;5,83;42,86;5,83;0,00;5,83;0,00;;;;;;;;;
220525;Jardim do Mulato;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;5,38;4,47;662,11;2,83;2,83;;52,65;11,07;69,62;104.669,19;157,78;117,10;132,22;0,00;0,00;74,22;83,80;12,08;0,00;0,00;94,53;;5,47;261,59;2,26;188,65;181,12;4,89;213,00;4,89;50,78;0,58;30,35;97,52;1,04;95,42;0,00;98,04;45,84;86,53;0,00;52,98;19,68;10,43;9,21;12,35;117,29;0,58;11,09;62,74;37,26;47,02;20,67;316,84;;;;;;;;;;;;;;;;76,67;10,87;76,67;0,00;76,67;6,52;;;;;;;;;
220530;Jerumenha;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;4,73;3,78;538,97;2,68;2,68;;56,57;-5,67;53,19;150.388,91;141,12;90,83;94,02;0,00;0,00;64,37;66,63;28,21;0,00;0,00;84,56;;15,44;213,99;2,07;418,80;415,41;2,33;433,50;2,33;72,72;0,53;70,47;97,49;1,01;96,31;0,00;80,35;31,80;55,76;0,00;57,03;16,10;9,18;6,37;11,89;94,12;1,48;12,06;73,84;26,16;42,97;14,14;229,24;;;;;;;;;;;;;;;;25,00;6,67;25,00;60,00;25,00;0,00;;;;;;;;;
220540;Joaquim Pires;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;3,25;2,45;348,72;2,59;2,59;;79,79;3,16;49,67;97.771,49;94,25;40,00;62,24;0,00;0,00;42,44;66,04;14,40;12,74;0,00;95,49;;4,51;110,53;3,89;424,53;420,94;1,53;660,60;1,53;83,50;0,52;42,20;97,51;1,01;94,43;0,00;98,17;47,41;90,35;0,00;52,47;19,43;9,79;9,01;11,88;104,02;0,42;7,16;63,70;36,30;47,53;34,51;294,00;;;;;;;;;;;;;;;;13,33;0,00;13,33;0,00;13,33;6,25;;;;;;;;;
220550;José de Freitas;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;2,59;1,75;254,66;2,70;2,70;;104,52;3,20;36,76;114.713,46;64,53;29,76;35,17;0,00;0,00;46,11;54,50;34,51;0,58;0,00;92,85;;7,15;167,79;8,27;826,56;806,49;1,05;976,86;1,05;112,68;0,54;68,09;97,50;1,02;93,45;32,20;98,12;43,05;82,83;0,00;51,97;19,24;10,00;8,51;12,16;93,92;0,71;5,79;63,20;36,80;48,03;42,08;311,41;;;;;;;;;;;;;;;;38,33;0,00;38,33;8,70;38,33;21,74;;;;;;;;;
220551;Juazeiro do Piauí;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;2,29;1,29;189,51;2,59;2,59;;112,81;10,69;14,75;;49,89;0,46;13,08;0,00;0,00;0,91;26,22;59,68;0,00;0,00;90,65;;9,35;281,75;;;;;;;125,40;0,60;34,41;97,49;1,01;92,74;0,00;99,06;44,86;85,49;0,00;52,47;19,04;9,99;8,64;12,24;106,50;0,82;7,26;64,28;35,72;47,53;31,20;299,16;;;;;;;;;;;;;;;;28,33;0,00;28,33;0,00;28,33;5,88;;;;;;;;;
220552;Júlio Borges;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;4,37;3,42;491,83;2,51;2,51;;57,50;14,26;16,14;;136,11;1,67;28,07;0,00;0,00;1,23;20,63;48,53;25,61;0,00;89,75;;10,25;451,86;;;;;;;57,88;0,59;38,71;97,53;1,01;94,83;63,09;36,17;16,66;27,38;0,00;60,87;18,34;11,17;8,47;11,98;115,67;1,85;9,07;65,32;34,68;39,13;19,35;239,42;;;;;;;;;;;;;;;;46,67;0,00;46,67;0,00;46,67;0,00;;;;;;;;;
220553;Jurema;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;4,90;4,26;572,28;1,84;1,84;;37,62;-19,10;56,47;180.179,10;230,82;94,08;150,11;0,00;0,00;40,76;65,03;23,42;8,08;0,00;93,78;;6,22;232,23;1,60;484,13;484,13;1,29;772,50;1,29;49,12;0,50;54,22;97,54;1,00;94,95;0,00;99,81;47,31;92,89;0,00;50,93;16,72;8,52;7,93;11,20;104,00;1,33;7,67;66,97;33,03;49,07;25,39;269,79;;;;;;;;;;;;;;;;5,56;0,00;5,56;0,00;5,56;0,00;;;;;;;;;
220555;Lagoa Alegre;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;3,96;3,12;428,49;2,41;2,41;;60,91;-6,15;59,62;124.455,12;129,33;81,40;97,89;0,00;0,00;62,94;75,69;19,17;0,00;0,00;94,14;;5,86;236,22;2,41;383,75;380,42;2,19;461,50;2,19;71,85;0,58;40,71;97,50;1,01;95,18;0,00;94,21;38,93;75,72;0,00;51,42;18,57;9,55;7,70;11,44;91,43;0,64;13,17;61,57;38,43;48,58;15,82;299,24;;;;;;;;;;;;;;;;28,33;0,00;28,33;0,00;28,33;17,65;;;;;;;;;
220560;Landri Sales;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;3,06;2,21;339,64;2,79;2,79;;90,91;-1,78;45,86;100.057,59;79,42;49,29;50,45;0,00;0,00;62,06;63,52;28,11;0,00;0,00;92,91;;7,09;181,72;3,07;463,80;463,48;2,11;474,67;2,11;102,00;0,59;88,56;97,50;1,00;96,80;0,00;92,80;50,11;88,86;0,00;56,39;19,49;10,99;10,54;12,79;123,53;0,69;11,96;65,63;34,37;43,61;18,61;279,67;;;;;;;;;;;;;;;;23,33;0,00;23,33;0,00;23,33;0,00;;;;;;;;;
220570;Luís Correia;PI;2;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;Água;2,40;1,37;221,82;3,00;3,00;;125,01;-3,39;31,55;90.348,53;45,79;16,91;25,24;0,00;0,00;36,93;55,11;28,70;0,11;0,00;86,27;;13,73;320,57;7,46;739,10;695,54;0,96;1.102,80;0,96;157,86;0,45;74,22;97,50;1,06;93,27;0,00;93,01;38,73;64,93;0,00;59,65;19,01;11,34;7,98;13,45;117,90;0,62;3,32;70,77;29,23;40,35;58,14;268,01;;;;;;;;;;;;;;;;231,67;0,00;231,67;3,24;231,67;0,36;;;;;;;;;
